	iTRAQ8.113	iTRAQ8.114	iTRAQ8.115	iTRAQ8.116	iTRAQ8.117	iTRAQ8.118	iTRAQ8.119	iTRAQ8.121
Q9H0D6	0.134699406062344	1.21815759648816	0.917287949377885	0.290935893373799	0.854460526428708	-1.72228241607804	0.894755266178663	1.25192483962697
Q9H2P0	-0.408594718845737	0.291001813588547	0.190062910199538	-0.652985415261663	0.41765671947679	-1.74108669069681	0.274215367488337	0.708717850403719
Q9H3K2	-0.167336539581656	1.70345896093206	1.19649641960794	0.415105416553066	1.08530486725452	0.276864698864069	0.538500045943925	0.79970336470677
Q9H583	-1.58929031259809	0.066356311531651	0.0363423263994561	-1.48745575838985	-0.204780069749741	1.75633067273544	0.691439111474947	0.695415607051633
Q9H5N1	1.23036076344791	0.21259663273973	1.29759536887955	0.825992078933766	0.269049193779264	0.587511558740406	-0.242103133585941	0.742778662734526
Q9HBL0	0.0483372990354932	1.15278383122595	-0.274836936382231	-0.732456022872627	0.698083264868639	1.58020154185046	1.77055870488474	-0.226277952238101
Q9NPQ8	-0.21895025559486	0.610272266970176	0.790822966458972	-0.531587357636052	-0.0335725310125153	0.0238785294016014	0.660653744115315	0.616584631609721
Q9NUU7, Q9UMR2	0.474422354663053	1.66540268713524	2.23883042204297	-0.522723953106752	0.651252561101346	0.627838883805351	1.42092256027373	1.91434871211063
Q9NVP1	-1.59120521697824	0.700326068779104	0.947405335520918	-1.90254763769626	0.922795748817437	1.30544778259231	1.09514027037037	1.75566524214272
Q9NYL9	3.06517981013447	1.80729804094493	2.16104011312124	1.45380087682066	1.33236882673553	1.77403409612976	2.01022527004452	2.07261226161713
Q9NZJ7	-0.459355342035912	1.21069817204594	0.799450261996913	-0.589625532374816	-0.537811911313783	-0.24772537342346	-0.00954850336855419	0.55449829909417
Q9NZM1	0.380415766621961	1.23475344791201	1.67444494518752	0.0285975964277633	1.20079965988141	0.312079567233157	0.785111569926765	0.845741513814374
Q9P0M6	0.167776685596572	1.89214072163594	2.33794195135807	0.536593572962392	0.943719784251409	0.904458601699968	1.50110705420346	1.26007878030353
Q9UBX3	0.619616324351464	1.05492260099254	0.802120485377342	-0.944686704822166	0.0618717084136015	1.58998893782366	1.08680549026537	1.24070647461683
Q9UDY2	-0.676509301585067	0.984094413621131	0.832693688068073	0.173181621077525	-0.985681413500606	0.0961556093830591	0.541956373449128	1.18125804947641
Q9UHL4	-0.563415796500804	0.863264877641566	-1.53774416412361	0.0825238506232147	0.860705180558709	0.582752816464009	0.562141515490516	1.93505449531761
Q9UIA9	-1.62521567419923	-0.886446317195119	-0.226875681209847	-2.21317810965548	-0.803192488693441	-0.856272356614239	-1.48457512803275	0.520118624663285
Q9UJS0	0.633799609797174	0.784656738710707	1.21105342730507	0.657618004109885	1.3983834606939	1.36185568775431	0.908115632368206	1.82567781134884
Q9UJX3	-0.75559031700587	-0.747576562045884	-0.940309809555021	0.306886428710863	-0.949608676648143	-1.29207428977261	-0.0152090199255656	-2.46046089226679
Q9UK45	1.29574396089786	1.86581145179037	2.23185338942123	2.0199597474228	1.47262250043112	2.03061652374329	2.4010717664214	2.44356962038737
Q9UPN3	-1.11347019565691	-0.537938528835907	0.273434745283721	-0.265398295906607	-0.708976700042671	-0.0708490915918301	0.175941889329502	1.63052986265734
Q9Y2B0	0.967380812492005	0.54662885645263	1.21258306728601	-0.253866234192325	0.400639768313065	0.679320958821117	0.371346886546744	1.39337579322772
Q9Y315	-0.358796914529052	0.215623809889356	0.649058943792294	-0.291367826923935	0.792800348633106	1.33603574824235	0.0867312535686561	1.07581674137279
Q9Y3A5	0.00187839046353652	0.915047754362401	0.966589751702323	0.364316000903916	0.83631589141511	0.877825599124784	1.35364670196917	1.92032215412716
Q9Y3I0	0.782289290392636	1.65562739369597	2.01301328476426	0.959986685746419	1.7702769307211	1.20906312555532	2.12034613923665	2.48420205558879
Q9Y6C2	3.04940193854056	1.68114274361674	-0.106360626178462	-0.201285152320094	2.52159456531463	2.75163195731733	3.41141548986354	-1.74366195920399
